step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
18,CASH_OUT,62007.26,0.0,0.0,681487.78,743495.04,0,0
19,PAYMENT,10538.3,0.0,0.0,0.0,0.0,0,0
556,CASH_OUT,9501496.34,12478993.99,2977497.65,0.00,9501496.34,0,0
14,PAYMENT,24992.98,0.0,0.0,0.0,0.0,0,0
11,TRANSFER,1303230.97,162457.06,0.0,2089974.58,3487871.87,0,0
18,PAYMENT,9899.05,36328.86,26429.81,0.0,0.0,0,0
18,CASH_IN,134747.47,3753577.27,3888324.74,393903.44,259155.97,0,0
13,CASH_OUT,38732.63,515159.0,476426.37,1358862.9,1397595.54,0,0
560,CASH_OUT,357882.83,357882.83,0.0,901329.73,1259212.55,1,0
19,CASH_IN,138018.17,51724.0,189742.17,106043.41,0.0,0,0
734,TRANSFER,134251.04,134251.04,0.00,0.00,0.00,0,0
10,CASH_OUT,233035.7,0.0,0.0,417453.1,650488.8,0,0
12,PAYMENT,4555.47,2068.0,0.0,0.0,0.0,0,0
16,CASH_OUT,35075.48,185562.0,150486.52,432446.43,680340.05,0,0
16,TRANSFER,1268667.87,0.0,0.0,4056750.43,5604837.29,0,0
12,PAYMENT,7948.17,10752.0,2803.83,0.0,0.0,0,0
15,PAYMENT,5950.11,82317.0,76366.89,0.0,0.0,0,0
8,CASH_OUT,139668.73,0.0,0.0,1315902.83,1080653.98,0,0
13,PAYMENT,25805.17,68660.0,42854.83,0.0,0.0,0,0
162,CASH_OUT,242442.92,242442.92,0.00,0.00,242442.92,0,0
9,PAYMENT,12661.42,0.0,0.0,0.0,0.0,0,0
14,CASH_OUT,196940.08,62511.0,0.0,0.0,196940.08,0,0
16,PAYMENT,3826.81,20285.7,16458.89,0.0,0.0,0,0
283,TRANSFER,99641.14,113469.40,13828.26,0.00,63686.94,0,0
14,PAYMENT,11904.68,0.0,0.0,0.0,0.0,0,0
262,CASH_OUT,57809.58,52564.16,0.00,152931.71,204114.21,0,0
18,PAYMENT,9533.44,0.0,0.0,0.0,0.0,0,0
620,TRANSFER,274275.69,0.00,0.00,0.00,205101.18,0,0
12,CASH_OUT,334920.82,167946.27,0.0,5447096.41,6131042.25,0,0
218,CASH_OUT,104708.98,59530.33,0.00,387729.60,492438.58,0,0
18,CASH_IN,47399.92,18294.0,65693.92,0.0,0.0,0,0
719,CASH_OUT,134427.66,134427.66,0.00,81906.94,81906.94,0,0
10,CASH_IN,234376.08,9005931.09,9240307.17,464353.56,229977.48,0,0
231,TRANSFER,6818317.63,6818317.63,0.00,2772442.37,9590760.00,0,0
489,CASH_OUT,158738.43,158738.43,0.00,0.00,158738.43,0,0
15,CASH_OUT,9786.27,288734.0,278947.73,1245927.81,1255714.08,0,0
19,CASH_IN,38223.34,110495.28,148718.63,87552.86,66252.44,0,0
17,CASH_OUT,268684.07,78453.0,0.0,0.0,621928.38,0,0
430,TRANSFER,9709825.18,0.00,0.00,1327870.95,8405028.39,0,0
591,TRANSFER,221107.56,221107.56,0.0,0.0,0.0,1,0
14,CASH_IN,59452.54,19720.0,79172.54,0.0,213494.12,0,0
11,PAYMENT,6718.35,300728.78,294010.43,0.0,0.0,0,0
9,CASH_OUT,167056.75,3086.0,0.0,10.0,0.0,0,0
162,TRANSFER,5660393.71,5709083.54,48689.83,0.00,4077430.31,0,0
15,CASH_OUT,72861.99,0.0,0.0,171172.15,244034.14,0,0
10,CASH_IN,104122.93,20702.0,124824.93,0.0,403954.47,0,0
9,CASH_OUT,156114.37,15597.0,0.0,1002730.04,836327.17,0,0
11,CASH_OUT,455665.74,19897.0,0.0,14494.0,470159.74,0,0
20,CASH_OUT,1025.95,0.0,0.0,452580.51,453606.46,0,0
11,CASH_OUT,66615.03,40553.0,0.0,0.0,115224.39,0,0
178,TRANSFER,763913.96,763913.96,0.0,0.0,0.0,1,0
13,CASH_IN,106226.12,4131157.7,4237383.82,280174.69,173948.57,0,0
8,PAYMENT,4491.3,42569.0,38077.7,0.0,0.0,0,0
235,CASH_OUT,337763.84,356847.88,19084.04,0.00,0.00,0,0
11,TRANSFER,265756.2,31106.0,0.0,0.0,265756.2,0,0
632,CASH_OUT,551527.68,563541.63,12013.95,0.00,119022.34,0,0
16,CASH_IN,425206.31,51892.0,477098.31,2952487.82,2527281.51,0,0
19,TRANSFER,1022999.59,2210.0,0.0,670353.33,1693352.92,0,0
19,CASH_OUT,123510.12,50344.0,0.0,1957760.17,2081270.29,0,0
12,PAYMENT,15069.3,505099.42,490030.12,0.0,0.0,0,0
223,TRANSFER,54878.86,0.00,0.00,3.81,29671.46,0,0
15,PAYMENT,10309.77,9331.0,0.0,0.0,0.0,0,0
12,CASH_OUT,440993.02,0.0,0.0,2256125.79,2962862.42,0,0
163,TRANSFER,108090.05,127083.10,18993.05,0.00,108090.05,0,0
18,TRANSFER,579106.23,624751.14,45644.91,0.00,579106.23,0,0
15,CASH_OUT,108258.31,12689.0,0.0,1529301.45,1637559.76,0,0
406,CASH_OUT,3153659.83,3153659.83,0.00,0.00,0.00,0,0
8,CASH_IN,40558.49,1411672.84,1452231.33,882350.99,841792.49,0,0
11,CASH_IN,93868.4,3042.0,96910.4,1757707.94,1408029.3,0,0
14,CASH_OUT,75378.95,0.0,0.0,1432588.46,1344353.5,0,0
19,PAYMENT,12317.52,0.0,0.0,0.0,0.0,0,0
405,CASH_OUT,26103.44,0.00,0.00,0.00,23962.03,0,0
711,CASH_OUT,3399575.93,3399575.93,0.0,0.0,3399575.93,1,0
15,CASH_OUT,344183.26,427775.17,83591.91,5090356.3,6127408.03,0,0
13,PAYMENT,17748.22,166517.57,148769.35,0.0,0.0,0,0
375,CASH_OUT,164917.47,164917.47,0.00,3483739.96,3648657.43,0,0
14,TRANSFER,317345.7,0.0,0.0,1838246.22,3103020.47,0,0
11,CASH_OUT,299536.47,5.0,0.0,10418.0,0.0,0,0
12,PAYMENT,4521.23,48767.0,44245.77,0.0,0.0,0,0
18,CASH_IN,512825.52,613251.55,1126077.07,3471549.26,2958723.74,0,0
16,PAYMENT,9985.74,58743.0,48757.26,0.0,0.0,0,0
246,TRANSFER,2711613.40,2782411.60,70798.20,0.00,811723.96,0,0
19,CASH_OUT,64369.12,1375420.89,1311051.77,103541.0,167910.12,0,0
602,TRANSFER,155500.42,218579.45,63079.03,0.00,155500.42,0,0
14,CASH_IN,193534.43,350.0,193884.43,2014982.63,1861768.5,0,0
538,CASH_OUT,1763374.59,1844829.60,81455.01,324397.11,2087771.70,0,0
17,CASH_OUT,43722.15,2116.0,0.0,84449.01,128171.16,0,0
16,CASH_OUT,602217.99,0.0,0.0,1024052.59,2983067.99,0,0
17,PAYMENT,28598.3,33696.0,5097.7,0.0,0.0,0,0
18,CASH_IN,16367.23,7350356.44,7366723.67,29795.64,13428.41,0,0
487,CASH_OUT,629646.54,0.00,0.00,75956.28,612152.11,0,0
14,CASH_IN,119587.7,20700388.88,20819976.58,11834368.52,11419412.58,0,0
408,TRANSFER,2313634.70,2443782.61,130147.91,0.00,2313634.70,0,0
12,CASH_OUT,28600.1,0.0,0.0,750664.47,1466351.93,0,0
15,CASH_IN,81449.03,6849744.15,6931193.19,179201.15,97752.11,0,0
13,CASH_IN,245438.33,30723.0,276161.33,2136782.05,1891343.72,0,0
16,CASH_OUT,131289.71,0.0,0.0,843915.26,1605890.75,0,0
429,TRANSFER,177319.77,186593.72,9273.95,2515091.21,2692410.98,0,0
16,CASH_OUT,166873.53,421862.92,254989.39,0.0,166873.53,0,0
204,CASH_OUT,84297.19,93508.82,9211.63,0.00,84297.19,0,0
301,TRANSFER,146895.21,157152.66,10257.45,0.00,146895.21,0,0
17,CASH_IN,77250.49,11213.0,88463.49,12471.17,0.0,0,0
14,TRANSFER,135287.32,13616.0,0.0,2747582.39,2882869.71,0,0
16,CASH_OUT,264280.51,472.0,0.0,1406941.64,1543697.49,0,0
293,CASH_OUT,707925.93,866965.61,159039.68,2742015.13,3368220.67,0,0
17,PAYMENT,8112.71,0.0,0.0,0.0,0.0,0,0
10,CASH_IN,240805.78,1133055.89,1373861.67,387045.02,502989.56,0,0
15,CASH_IN,66090.97,2806743.37,2872834.34,381451.09,315360.12,0,0
17,CASH_OUT,117382.13,0.0,0.0,409614.11,526996.24,0,0
17,PAYMENT,13983.46,0.0,0.0,0.0,0.0,0,0
13,CASH_OUT,330158.15,89090.0,0.0,64370.15,243421.49,0,0
13,CASH_OUT,79924.44,140962.85,61038.41,310839.55,390763.99,0,0
19,PAYMENT,4026.05,91203.12,87177.07,0.0,0.0,0,0
19,PAYMENT,13584.07,11549.0,0.0,0.0,0.0,0,0
12,CASH_IN,88519.96,11321393.31,11409913.27,148837.48,60317.53,0,0
736,TRANSFER,946735.26,946735.26,0.00,0.00,946735.26,0,0
8,PAYMENT,4319.2,0.0,0.0,0.0,0.0,0,0
11,PAYMENT,16418.51,1033804.4,1017385.88,0.0,0.0,0,0
343,CASH_OUT,1764140.62,1764140.62,0.00,0.00,0.00,0,0
14,CASH_OUT,73144.87,0.0,0.0,1520156.32,2685663.94,0,0
602,TRANSFER,295773.57,303625.34,7851.77,253261.34,322562.29,0,0
15,CASH_IN,67781.09,13209848.59,13277629.67,9757361.87,9689580.78,0,0
592,CASH_OUT,4606.53,4606.53,0.00,0.00,4606.53,0,0
13,PAYMENT,4992.69,5580.0,587.31,0.0,0.0,0,0
9,CASH_OUT,219337.23,0.0,0.0,9326623.66,9189593.77,0,0
18,CASH_OUT,182550.88,49928.0,0.0,357758.54,734830.66,0,0
19,PAYMENT,7009.31,21798.0,14788.69,0.0,0.0,0,0
65,TRANSFER,403975.39,403975.39,0.0,0.0,0.0,1,0
12,CASH_IN,78712.27,9774756.72,9853468.99,363707.88,284995.61,0,0
11,PAYMENT,16426.66,101834.0,85407.34,0.0,0.0,0,0
15,CASH_OUT,82360.99,0.0,0.0,113241.91,195602.9,0,0
562,CASH_OUT,509476.17,574269.09,64792.92,650609.46,809117.06,0,0
18,TRANSFER,245136.6,0.0,0.0,780122.76,1025259.36,0,0
15,CASH_OUT,164601.23,0.0,0.0,577739.75,742340.98,0,0
16,CASH_IN,193359.59,12558394.79,12751754.39,2516158.2,2728886.45,0,0
16,PAYMENT,1199.48,47338.41,46138.92,0.0,0.0,0,0
12,PAYMENT,27963.86,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,23475.54,228.0,0.0,0.0,0.0,0,0
20,TRANSFER,21338.42,0.0,0.0,601562.24,735155.19,0,0
16,CASH_OUT,190839.21,16653.0,0.0,53596.08,472469.43,0,0
19,CASH_OUT,12228.5,37683.0,25454.5,745360.27,757588.77,0,0
218,TRANSFER,17381.52,17381.52,0.00,0.00,17381.52,0,0
185,TRANSFER,1015234.66,1405863.80,390629.14,0.00,1015234.66,0,0
10,PAYMENT,16877.27,449454.42,432577.15,0.0,0.0,0,0
15,PAYMENT,13022.41,0.0,0.0,0.0,0.0,0,0
13,CASH_IN,107752.21,5412383.66,5520135.87,192770.69,85018.48,0,0
17,CASH_OUT,199823.55,120453.54,0.0,561298.17,761121.72,0,0
369,CASH_OUT,126460.15,102475.03,0.00,329724.92,448333.11,0,0
512,TRANSFER,309379.62,309379.62,0.00,3072672.90,3072672.90,0,0
13,CASH_IN,211605.6,2902300.26,3113905.85,445832.94,234227.34,0,0
373,CASH_OUT,1120400.51,0.00,0.00,0.00,1090796.10,0,0
703,CASH_OUT,2959241.66,3851553.83,892312.17,0.00,2959241.66,0,0
15,CASH_OUT,474001.22,0.0,0.0,1258744.81,2718990.3,0,0
555,CASH_OUT,147215.39,147215.39,0.00,1773293.27,1773293.27,0,0
14,CASH_OUT,401225.05,51756.0,0.0,597966.68,782154.27,0,0
16,CASH_IN,251604.9,274641.39,526246.29,1342432.14,1090827.24,0,0
345,TRANSFER,375686.39,403203.31,27516.92,0.00,264070.19,0,0
710,CASH_OUT,331189.51,358401.27,27211.76,26352.81,275278.95,0,0
14,CASH_OUT,366790.47,0.0,0.0,5518938.57,5999839.76,0,0
15,CASH_OUT,348871.75,0.0,0.0,1017329.6,1370430.52,0,0
19,CASH_OUT,122323.56,403148.0,280824.44,269933.43,513223.52,0,0
9,PAYMENT,14495.88,80328.81,65832.93,0.0,0.0,0,0
17,PAYMENT,169.46,45112.0,44942.54,0.0,0.0,0,0
11,PAYMENT,206.77,0.0,0.0,0.0,0.0,0,0
11,PAYMENT,2429.52,41522.0,39092.48,0.0,0.0,0,0
11,PAYMENT,7530.59,0.0,0.0,0.0,0.0,0,0
319,TRANSFER,135.39,135.39,0.00,2295557.30,2295557.30,0,0
8,PAYMENT,2503.88,156389.89,153886.0,0.0,0.0,0,0
105,CASH_OUT,417375.37,417375.37,0.00,0.00,417375.37,0,0
19,CASH_IN,361032.23,6663618.78,7024651.0,470596.7,109564.47,0,0
11,PAYMENT,10547.32,0.0,0.0,0.0,0.0,0,0
11,CASH_OUT,17869.43,0.0,0.0,496650.81,302509.86,0,0
14,CASH_OUT,215795.81,0.0,0.0,573041.73,788837.54,0,0
19,CASH_OUT,85760.44,0.0,0.0,468960.35,554720.79,0,0
12,CASH_IN,123713.9,7107777.2,7231491.1,3139100.48,3015386.58,0,0
207,CASH_OUT,2448516.80,2448516.80,0.00,13886.04,13886.04,0,0
8,TRANSFER,1408206.69,25270.0,0.0,13747.0,5412760.66,0,0
18,CASH_OUT,344061.2,37670.46,0.0,7871911.21,8215972.42,0,0
623,TRANSFER,377450.07,377450.07,0.00,9838.83,9838.83,0,0
14,PAYMENT,6359.41,236330.0,229970.59,0.0,0.0,0,0
18,CASH_OUT,93986.77,49849.11,0.0,432352.51,526339.29,0,0
158,TRANSFER,46313.85,46313.85,0.00,0.00,0.00,0,0
12,PAYMENT,9746.84,1817080.4,1807333.56,0.0,0.0,0,0
58,TRANSFER,729135.40,729135.40,0.00,0.00,0.00,0,0
381,TRANSFER,1094242.83,805084.50,0.00,0.00,1094242.83,0,0
19,CASH_OUT,197264.23,1990.0,0.0,136640.14,333904.37,0,0
283,TRANSFER,10116.40,24168.29,14051.89,0.00,10116.40,0,0
77,TRANSFER,583086.28,600252.95,17166.67,0.00,0.00,0,0
19,CASH_OUT,231556.8,0.0,0.0,296875.19,883390.65,0,0
560,CASH_OUT,86458.14,86458.14,0.00,406939.68,406939.68,0,0
9,PAYMENT,10620.93,334079.64,323458.71,0.0,0.0,0,0
10,CASH_IN,91719.71,363113.58,454833.29,36119.43,0.0,0,0
311,CASH_OUT,8142.25,9987.21,1844.96,0.00,8142.25,0,0
15,TRANSFER,1285655.61,0.0,0.0,3008181.68,4293837.29,0,0
17,CASH_OUT,12078.48,198.0,0.0,531443.6,543522.08,0,0
587,CASH_OUT,45618.53,66841.50,21222.97,0.00,36799.15,0,0
12,PAYMENT,15139.83,0.0,0.0,0.0,0.0,0,0
169,CASH_OUT,190986.64,190986.64,0.00,264088.97,455075.61,0,0
15,PAYMENT,23295.64,270259.01,246963.37,0.0,0.0,0,0
18,PAYMENT,10641.46,0.0,0.0,0.0,0.0,0,0
12,TRANSFER,496055.2,0.0,0.0,2258605.98,2754661.19,0,0
15,PAYMENT,20200.08,8057.0,0.0,0.0,0.0,0,0
17,PAYMENT,19968.83,41605.0,21636.17,0.0,0.0,0,0
10,PAYMENT,25847.66,107822.76,81975.1,0.0,0.0,0,0
14,PAYMENT,12746.96,433248.17,420501.21,0.0,0.0,0,0
230,CASH_OUT,73131.54,93919.40,20787.86,0.00,26789.14,0,0
18,CASH_IN,102017.25,3576.0,105593.25,690455.66,588438.4,0,0
105,CASH_OUT,134218.19,144207.53,9989.34,0.00,134218.19,0,0
18,CASH_IN,16488.23,61460.0,77948.23,0.0,351845.32,0,0
19,PAYMENT,8331.09,0.0,0.0,0.0,0.0,0,0
501,CASH_OUT,228085.43,228085.43,0.00,0.00,228085.43,0,0
13,CASH_OUT,282351.94,0.0,0.0,1327938.62,1841299.17,0,0
79,TRANSFER,53598.26,53598.26,0.00,46119.38,99717.64,0,0
8,PAYMENT,3089.4,0.0,0.0,0.0,0.0,0,0
504,CASH_OUT,79668.46,79668.46,0.00,0.00,79668.46,0,0
19,CASH_OUT,208122.45,24940.0,0.0,0.0,323544.52,0,0
19,TRANSFER,865263.51,0.0,0.0,4017022.41,5001999.09,0,0
17,DEBIT,10217.02,504404.95,494187.93,5748354.04,5841638.22,0,0
20,CASH_OUT,86412.68,0.0,0.0,237273.12,59654.71,0,0
15,CASH_OUT,168108.4,0.0,0.0,30123579.15,30291687.56,0,0
17,PAYMENT,10115.73,44007.75,33892.03,0.0,0.0,0,0
14,CASH_OUT,37079.77,0.0,0.0,820981.21,858060.98,0,0
7,CASH_IN,155673.42,3576932.55,3732605.97,5788056.78,5632383.36,0,0
364,TRANSFER,1061881.58,0.00,0.00,0.00,821791.12,0,0
12,CASH_OUT,56270.85,0.0,0.0,2802538.38,2906727.22,0,0
738,CASH_OUT,96012.97,0.00,0.00,0.00,91045.10,0,0
630,TRANSFER,32160.33,32160.33,0.00,0.00,0.00,0,0
288,TRANSFER,2866372.42,0.00,0.00,0.00,2257575.64,0,0
508,CASH_OUT,876048.04,719080.08,0.00,5577836.82,6141729.31,0,0
8,CASH_IN,118926.9,5401765.21,5520692.11,277987.26,159060.37,0,0
18,CASH_OUT,341771.59,105196.74,0.0,3649939.38,4213125.98,0,0
90,TRANSFER,3258.71,3258.71,0.00,0.00,0.00,0,0
11,PAYMENT,9066.44,9950.0,883.56,0.0,0.0,0,0
14,CASH_OUT,45469.47,0.0,0.0,16670854.88,17735071.35,0,0
19,PAYMENT,2592.67,0.0,0.0,0.0,0.0,0,0
1,PAYMENT,11508.76,26074.82,14566.06,0.0,0.0,0,0
19,TRANSFER,646189.62,19792.0,0.0,57685.04,703874.66,0,0
9,PAYMENT,25622.36,657640.02,632017.66,0.0,0.0,0,0
9,CASH_OUT,286327.35,0.0,0.0,1432116.68,1980718.09,0,0
17,PAYMENT,7826.49,401870.35,394043.86,0.0,0.0,0,0
13,CASH_IN,54933.56,1179348.38,1234281.94,205477.61,0.0,0,0
18,PAYMENT,23977.64,0.0,0.0,0.0,0.0,0,0
11,TRANSFER,1109726.03,100392.0,0.0,20130.29,1129856.32,0,0
14,CASH_IN,180435.4,842728.93,1023164.33,401735.0,36722.6,0,0
16,CASH_OUT,160091.67,156677.66,0.0,386545.76,546637.43,0,0
724,CASH_OUT,323028.47,200871.21,0.00,288891.74,461271.29,0,0
9,TRANSFER,517661.96,2463.0,0.0,2777127.6,3613505.94,0,0
7,PAYMENT,2620.97,0.0,0.0,0.0,0.0,0,0
334,TRANSFER,310255.66,330922.32,20666.66,365223.23,675478.89,0,0
699,TRANSFER,10352724.92,0.00,0.00,0.00,8380111.64,0,0
16,CASH_IN,1636.72,2267.0,3903.72,899476.0,897839.28,0,0
708,TRANSFER,1916570.34,1916570.34,0.00,137588.85,2054159.19,0,0
634,TRANSFER,9168747.51,9168747.51,0.0,0.0,0.0,1,0
19,PAYMENT,6912.92,54893.0,47980.08,0.0,0.0,0,0
19,TRANSFER,745544.91,0.0,0.0,3993038.41,4738583.32,0,0
30,CASH_OUT,25570.46,0.00,0.00,0.00,17558.92,0,0
14,CASH_IN,63502.75,6330461.69,6393964.44,2345698.76,2758556.73,0,0
10,PAYMENT,8020.02,0.0,0.0,0.0,0.0,0,0
15,PAYMENT,11970.02,10156.0,0.0,0.0,0.0,0,0
572,CASH_OUT,2740977.50,2740977.50,0.00,0.00,2740977.50,0,0
155,TRANSFER,339897.25,339897.25,0.00,0.00,339897.25,0,0
563,CASH_OUT,39201.82,41708.41,2506.59,0.00,39201.82,0,0
17,PAYMENT,7586.06,1143.09,0.0,0.0,0.0,0,0
11,PAYMENT,5195.05,806268.09,801073.04,0.0,0.0,0,0
11,CASH_OUT,82722.68,0.0,0.0,518918.62,746.68,0,0
13,PAYMENT,13827.72,0.0,0.0,0.0,0.0,0,0
12,TRANSFER,2593787.2,10624.0,0.0,199156.94,4279051.49,0,0
6,PAYMENT,2188.0,10314.0,8126.0,0.0,0.0,0,0
17,CASH_OUT,182687.76,261008.42,78320.65,213250.74,395938.5,0,0
10,TRANSFER,430361.31,10371.0,0.0,1553589.73,2287253.07,0,0
390,CASH_OUT,72669.03,68821.03,0.00,0.00,44398.31,0,0
505,TRANSFER,82842.48,85067.45,2224.97,0.00,21167.62,0,0
261,CASH_OUT,12997.55,12997.55,0.00,0.00,0.00,0,0
14,PAYMENT,2369.5,0.0,0.0,0.0,0.0,0,0
6,PAYMENT,3643.09,14618.0,10974.91,0.0,0.0,0,0
15,CASH_OUT,35996.49,0.0,0.0,1192679.29,1228675.77,0,0
10,PAYMENT,3645.24,0.0,0.0,0.0,0.0,0,0
691,TRANSFER,9857986.11,12589746.07,2731759.96,0.00,4916522.10,0,0
8,TRANSFER,441973.61,80368.06,0.0,0.0,880834.84,0,0
18,CASH_OUT,126781.26,0.0,0.0,1645012.01,1771793.27,0,0
11,PAYMENT,14219.13,321339.01,307119.87,0.0,0.0,0,0
14,PAYMENT,14129.32,0.0,0.0,0.0,0.0,0,0
17,CASH_OUT,220966.35,0.0,0.0,3265208.22,3486174.57,0,0
15,PAYMENT,3476.21,0.0,0.0,0.0,0.0,0,0
18,PAYMENT,8483.8,382754.57,374270.76,0.0,0.0,0,0
12,PAYMENT,17477.99,238869.62,221391.63,0.0,0.0,0,0
13,PAYMENT,20890.46,429358.31,408467.84,0.0,0.0,0,0
18,CASH_IN,256146.08,40314.0,296460.08,0.0,0.0,0,0
9,CASH_IN,263138.01,738280.82,1001418.83,2530669.07,2875924.75,0,0
3,CASH_IN,107838.55,345263.76,453102.31,275001.94,167163.39,0,0
17,PAYMENT,30501.82,0.0,0.0,0.0,0.0,0,0
16,CASH_OUT,322244.85,1128027.9,805783.06,1937990.07,2134697.16,0,0
582,TRANSFER,181543.89,181543.89,0.0,0.0,0.0,1,0
9,CASH_OUT,272082.76,152.0,0.0,16425.0,532846.59,0,0
13,CASH_OUT,184867.58,1701.28,0.0,2472234.96,2238791.18,0,0
16,PAYMENT,22198.99,672.0,0.0,0.0,0.0,0,0
13,PAYMENT,2379.97,0.0,0.0,0.0,0.0,0,0
274,CASH_OUT,13271990.98,10761907.48,0.00,0.00,10861657.75,0,0
8,CASH_IN,7317.51,12802408.14,12809725.65,11579.0,12308.22,0,0
10,PAYMENT,7914.14,5317433.35,5309519.21,0.0,0.0,0,0
8,PAYMENT,8288.38,81288.55,73000.17,0.0,0.0,0,0
10,CASH_OUT,129314.57,0.0,0.0,1361223.63,1493291.37,0,0
17,CASH_OUT,172363.92,213875.78,41511.87,52315.9,224679.81,0,0
278,CASH_OUT,4482213.27,4538087.08,55873.81,36396.49,36396.49,0,0
228,CASH_OUT,266836.35,266836.35,0.0,69105.61,335941.96,1,0
11,PAYMENT,7813.49,0.0,0.0,0.0,0.0,0,0
233,CASH_OUT,210804.86,210804.86,0.00,266588.17,266588.17,0,0
8,CASH_OUT,130457.3,0.0,0.0,248482.96,256754.9,0,0
181,CASH_OUT,1834553.36,2261310.40,426757.04,0.00,1575961.29,0,0
14,CASH_IN,6552.84,8835419.07,8841971.91,1047469.51,2187253.19,0,0
15,TRANSFER,138501.24,23663.0,0.0,1395413.94,1533915.17,0,0
13,CASH_IN,126825.24,32283.0,159108.24,0.0,0.0,0,0
12,PAYMENT,943.38,0.0,0.0,0.0,0.0,0,0
19,CASH_OUT,199289.27,32317.0,0.0,550336.15,749625.42,0,0
18,TRANSFER,1070794.94,0.0,0.0,5378816.03,6329464.8,0,0
14,PAYMENT,6206.14,348598.52,342392.38,0.0,0.0,0,0
10,CASH_IN,424588.34,4598140.68,5022729.02,9139370.26,9035901.66,0,0
12,CASH_OUT,164557.33,0.0,0.0,360684.93,525242.26,0,0
19,CASH_OUT,326040.28,0.0,0.0,845561.34,1171601.62,0,0
16,PAYMENT,3562.15,0.0,0.0,0.0,0.0,0,0
16,CASH_IN,149963.55,5510.0,155473.55,28083.8,0.0,0,0
370,TRANSFER,5914514.24,8731633.27,2817119.03,99481.32,6013995.56,0,0
17,CASH_OUT,126597.03,0.0,0.0,4310604.6,4575850.49,0,0
17,PAYMENT,50001.79,13006.0,0.0,0.0,0.0,0,0
12,CASH_IN,88373.02,14513.0,102886.02,356163.88,267790.86,0,0
14,PAYMENT,2370.01,6079.0,3708.99,0.0,0.0,0,0
9,CASH_OUT,217931.62,0.0,0.0,798804.37,1458014.94,0,0
26,CASH_OUT,78741.64,78741.64,0.0,48628.52,127370.16,1,0
498,TRANSFER,2783064.50,2962127.53,179063.03,0.00,1769482.80,0,0
558,TRANSFER,800010.51,0.00,0.00,0.00,667191.18,0,0
14,CASH_IN,51253.86,4468261.83,4519515.69,343803.0,82950.28,0,0
220,CASH_OUT,99462.04,0.00,0.00,174917.51,250953.32,0,0
13,PAYMENT,3446.35,193283.14,189836.79,0.0,0.0,0,0
15,PAYMENT,3931.54,182918.8,178987.26,0.0,0.0,0,0
14,PAYMENT,8126.35,453090.29,444963.94,0.0,0.0,0,0
19,TRANSFER,456765.84,0.0,0.0,1435312.95,1971954.81,0,0
13,TRANSFER,143087.56,0.0,0.0,268940.74,120214.61,0,0
9,PAYMENT,21486.82,10564.0,0.0,0.0,0.0,0,0
10,CASH_OUT,128220.49,0.0,0.0,2407182.5,2616079.82,0,0
15,CASH_OUT,132393.3,20660.0,0.0,7166838.05,7299231.35,0,0
152,TRANSFER,3481692.96,3576498.91,94805.95,0.00,2161658.89,0,0
11,PAYMENT,21245.32,30768.0,9522.68,0.0,0.0,0,0
11,CASH_OUT,35410.91,21581.0,0.0,800.0,0.0,0,0
13,PAYMENT,5461.05,463215.79,457754.74,0.0,0.0,0,0
10,PAYMENT,6853.69,11358.0,4504.31,0.0,0.0,0,0
1,TRANSFER,14595.57,13885.01,0.00,0.00,14595.57,0,0
18,PAYMENT,2586.59,164969.85,162383.25,0.0,0.0,0,0
19,TRANSFER,549385.29,10579.0,0.0,801676.63,1351061.92,0,0
19,TRANSFER,338653.71,41948.0,0.0,57621.63,396275.34,0,0
591,CASH_OUT,201235.22,0.00,0.00,951323.39,1084282.17,0,0
8,CASH_OUT,138867.46,5736.0,0.0,3752.0,180069.25,0,0
15,PAYMENT,27097.93,0.0,0.0,0.0,0.0,0,0
18,TRANSFER,573127.25,3934.0,0.0,1277866.34,1850993.59,0,0
69,TRANSFER,2960254.17,2960254.17,0.0,0.0,0.0,1,0
16,CASH_OUT,278854.03,221.0,0.0,75917.69,70078.95,0,0
670,CASH_OUT,17589.71,20149.27,2559.56,0.00,17589.71,0,0
9,CASH_OUT,324254.58,0.0,0.0,873804.26,1198058.84,0,0
9,CASH_IN,450764.7,3469204.22,3919968.92,2395956.19,4415579.73,0,0
14,CASH_IN,105800.76,1187.0,106987.76,45348.49,621303.36,0,0
15,PAYMENT,26728.69,158.0,0.0,0.0,0.0,0,0
18,CASH_OUT,43477.61,0.0,0.0,1108554.47,1152032.08,0,0
530,TRANSFER,7519226.74,7519226.74,0.00,0.00,0.00,0,0
63,CASH_OUT,165392.55,203707.80,38315.25,59535.33,189203.12,0,0
16,CASH_IN,69053.72,18210074.16,18279127.88,378238.88,309185.16,0,0
572,CASH_OUT,21381.57,21381.57,0.00,0.00,21381.57,0,0
18,PAYMENT,8451.47,252051.36,243599.89,0.0,0.0,0,0
11,CASH_IN,702104.85,7495622.16,8197727.01,856052.02,262567.13,0,0
146,TRANSFER,54197.24,54197.24,0.00,0.00,0.00,0,0
7,PAYMENT,2634.96,11638.0,9003.04,0.0,0.0,0,0
10,CASH_IN,73156.89,5089635.73,5162792.61,1504840.08,1563073.87,0,0
10,CASH_OUT,1619.21,0.0,0.0,3219601.17,3468776.94,0,0
